10.926156,-10.701805
-1.1353602,1.3103396
0.3921932,-0.15572196
1.8042053,-1.5916607
3.7230387,-3.3950005
1.2930028,-1.0770177
10.090064,-9.787565
6.690173,-6.387925
6.918204,-6.6032662
-0.76498675,0.94874984
0.996453,-0.8277493
0.5651932,-0.35449192
8.078319,-7.675538
1.4362066,-1.2465395
-0.42048052,0.6023244
-0.8314518,1.0240966
1.6436037,-1.4327726
9.05422,-8.770541
3.2719388,-3.033175
-0.2749778,0.44281405
1.138785,-0.9022418
0.331435,-0.11007328
5.0316687,-4.785757
0.6732569,-0.46469024
1.1406627,-0.9515735
1.1942457,-1.0608122
9.412669,-9.093382
5.2320757,-4.8818226
0.58939886,-0.36254704
0.34525037,-0.14059876
2.4616756,-2.3284912
0.45830157,-0.28985918
0.44830716,-0.2610386
-1.6459603,1.8635992
0.44454187,-0.31287104
1.6539288,-1.4484178
0.96894836,-0.75536597
-0.34238502,0.5216526
9.165369,-8.759623
8.63675,-8.1807575
0.38967276,-0.19763449
-0.612469,0.79575694
2.4267325,-2.1681094
-0.8475616,1.0666608
2.5635555,-2.3892407
6.45562,-6.2265096
0.71306,-0.5141799
-2.150528,2.3296158
10.198359,-9.755616
-0.5118972,0.69335276
9.161298,-8.793462
11.4324665,-11.071965
-0.16225523,0.3482198
1.6706346,-1.4559374
1.7694045,-1.6071584
1.2418097,-1.0153545
0.71155465,-0.49847585
-0.831102,1.0158492
0.24219388,-0.061557963
1.1609702,-0.9568794
11.858079,-11.488213
-1.410481,1.5906861
3.7503912,-3.415571
0.21626982,-0.016402394
-1.2221302,1.3949004
-0.72579014,0.93162155
1.1344473,-0.94046664
0.8346592,-0.64384097
8.786186,-8.375467
-0.037682474,0.23326264
-0.2616562,0.46507934
0.8892026,-0.66530615
13.429495,-13.0547
0.33592302,-0.14127365
-1.148944,1.3221567
11.388451,-10.997944
1.2074159,-1.0258461
0.15963748,0.038158387
2.0349422,-1.8372266
-1.4437973,1.6127752
-0.187942,0.3751853
0.61643404,-0.3969423
-0.41035166,0.6182531
7.6741066,-7.2343197
3.0572748,-2.918712
8.288291,-7.911825
2.7647257,-2.6399007
8.225002,-7.931916
0.24239779,-0.03364268
0.85320497,-0.6530478
8.965703,-8.738771
5.145774,-4.8885574
0.51174104,-0.3365867
-1.8656025,2.074175
0.3087374,-0.098525375
1.7023876,-1.4916936
3.6277726,-3.389213
5.0854883,-4.7469335
0.7811867,-0.6185166
8.308556,-7.934767
3.2464697,-3.0215626
6.6390963,-6.2988615
5.8805876,-5.606819
1.3486547,-1.1138417
1.3636703,-1.1224828
0.89453614,-0.69130766
3.439451,-3.1791887
-1.937219,2.1325295
2.0423417,-1.8533231
0.8139777,-0.631224
7.3566065,-6.987701
2.1367817,-1.9660405
-0.55545527,0.7370734
2.0252204,-1.811934
10.376129,-9.881536
3.8266728,-3.5323346
11.816688,-11.431623
11.469448,-11.208903
1.1273184,-0.9379878
0.72518754,-0.51153153
0.9043168,-0.6959377
1.1496712,-0.95184666
-1.2283372,1.4461477
1.6628532,-1.4617765
-0.56716794,0.7282511
5.895673,-5.5804763
2.2452655,-2.0541718
-0.5740483,0.7515969
3.9494004,-3.7282863
10.032383,-9.599083
0.21580398,0.0088891685
-2.3418543,2.5304437
0.675364,-0.47994828
13.839262,-13.5592575
0.21126896,-0.025620505
-0.45920032,0.6949294
0.26827058,-0.074794844
1.3755807,-1.1668282
7.9157495,-7.544067
8.246457,-7.879703
2.0002367,-1.8376641
-2.9632668,3.225936
9.518021,-9.160506
-2.2783687,2.5291653
-1.525885,1.7201967
1.1024547,-0.89904886
-3.1250205,3.342477
1.8795567,-1.6220955
7.481123,-7.1411395
7.227251,-6.9349756
-3.0098538,3.225203
-1.7331612,1.9226763
1.4683636,-1.2784714
-1.1795547,1.4019699
1.2653918,-1.0682094
-0.7261127,0.91760015
-0.28282803,0.49979308
1.5490786,-1.3327506
0.42245954,-0.20645729
0.28793347,-0.027303696
5.4455485,-5.104559
-0.54601526,0.7429344
7.486064,-7.1400156
9.103922,-8.691842
-0.9259229,1.0836833
1.7588983,-1.5035708
1.2450475,-1.0528262
9.216261,-8.815609
4.412472,-4.1428967
6.839691,-6.6042547
-0.9946639,1.1953621
9.258713,-8.897821
1.562913,-1.3402758
2.1695242,-2.0289736
1.648544,-1.459971
3.0284934,-2.8215318
-2.6019065,2.8135278
-1.8745083,2.094405
12.19171,-11.812848
0.41356736,-0.2208851
-1.4508176,1.666305
1.103351,-0.9152538
-1.8927672,2.120448
0.4969906,-0.2739141
-0.57989705,0.7706573
-2.1015017,2.2731197
0.92775714,-0.73126125
1.0743709,-0.881301
1.9987447,-1.8012431
1.622701,-1.4209588
6.6777906,-6.3122597
1.549859,-1.3577243
-1.131552,1.3488014
12.517128,-12.30535
12.166785,-11.767281
8.611618,-8.250702
0.07511544,0.11378127
11.70516,-11.183006
-0.2568825,0.4675585
-2.584095,2.8098073
-1.660641,1.8405113
-0.23998141,0.46932343
7.7077837,-7.364029
1.2817637,-1.0484991
-0.38255325,0.57847714
-0.80470157,0.9913454
-0.5146154,0.70770836
0.610646,-0.43278545
1.7688833,-1.5663505
0.06420788,0.11339162
9.036558,-8.7918415
10.538572,-10.235281
8.043977,-7.739214
9.7723055,-9.404245
0.57209754,-0.39845908
0.23082256,-0.027744547
-2.0560248,2.2771409
0.64821434,-0.47104162
-1.1456318,1.3211356
-2.1845744,2.3529024
1.2898192,-1.1053748
-0.014912903,0.20328136
4.4426336,-4.1799326
0.6257136,-0.41986924
7.0341215,-6.7509756
0.5327235,-0.35487276
8.831882,-8.45262
1.7049038,-1.4821671
4.8139286,-4.5467105
1.4220188,-1.185985
4.671317,-4.437332
0.040140867,0.15574405
-1.1474081,1.3013761
4.943556,-4.6402717
7.819586,-7.45652
0.13002157,0.08206427
0.19213957,-0.038489133
9.265469,-8.973835
-0.48460346,0.6523838
8.462902,-8.076089
6.115839,-5.8424325
0.32631105,-0.11492455
1.4567325,-1.2641556
6.41463,-6.117029
6.5079546,-6.1911488
0.88447493,-0.6839056
7.7741823,-7.398515
-0.5447836,0.7462347
9.045496,-8.565907
6.143231,-5.9098005
4.7613688,-4.445364
-1.8712645,2.0704446
7.55684,-7.1858015
-0.3133151,0.5202995
9.035799,-8.85277
0.48894516,-0.3024581
0.12902921,0.05580447
-1.824745,2.055542
0.5184878,-0.30047053
-1.609766,1.8283134
-1.368504,1.537349
0.34349257,-0.16618568
-0.4038002,0.6079794
1.2068734,-1.003231
7.415819,-7.072122
-1.1833009,1.3627712
3.3794835,-3.1151154
-0.33464402,0.51553476
0.71013904,-0.47950867
9.554143,-9.278997
1.7076732,-1.4725038
-1.5203025,1.713826
-2.3581603,2.5804024
0.56019026,-0.33897704
2.1731935,-1.9774196
10.064365,-9.649899
4.1260376,-3.8851662
0.35393834,-0.123020895
0.6291292,-0.46833307
0.7931449,-0.5855568
5.850677,-5.554908
-0.3012214,0.49958152
3.9936073,-3.7590282
4.361041,-4.071378
12.308116,-11.888926
0.8547047,-0.69289654
7.7853727,-7.4594994
-0.06488529,0.2533369
0.4696306,-0.2534497
1.2663597,-1.0713017
4.638511,-4.3966928
1.7934356,-1.5369328
-1.1614544,1.356873
-1.6512222,1.8201536
5.5820017,-5.288725
14.067629,-13.777702
0.40252104,-0.18544094
-0.13641632,0.37225753
0.74518645,-0.55363643
5.1146955,-4.7794333
9.109747,-8.688129
0.83813465,-0.6159872
1.0931154,-0.90941775
1.0805848,-0.9018154
-0.5666964,0.79298913
-0.39992636,0.61907035
6.088441,-5.7525053
7.7325153,-7.50288
2.6457345,-2.4068732
2.0140066,-1.8122363
11.96745,-11.611083
6.7205744,-6.330309
-0.36382198,0.54306674
1.7533038,-1.494358
1.4086862,-1.2063918
0.8519639,-0.6642611
-1.0813836,1.2664196
-2.2985277,2.478042
0.7620717,-0.5566776
0.3535095,-0.16420785
4.1755867,-3.9253635
1.461851,-1.2648456
-2.5634499,2.7744884
0.2602904,-0.065075815
1.4885399,-1.2671497
-1.53588,1.7591274
1.62268,-1.420678
-1.4471706,1.6851302
-0.5600214,0.72846293
6.2227926,-5.9726295
11.7666235,-11.291876
7.9648666,-7.617016
12.172817,-11.77696
2.4974647,-2.3061726
1.0644274,-0.89823693
9.735273,-9.345011
1.7255208,-1.5251424
0.6107973,-0.43000224
-0.042346776,0.26656136
5.064185,-4.73493
0.68878686,-0.5035712
12.684334,-12.422288
-0.325785,0.5275141
6.966526,-6.7182045
0.01628536,0.1599279
10.837484,-10.46378
1.4932673,-1.2756815
2.0266745,-1.823139
1.0559762,-0.86799455
8.830103,-8.554771
1.4372157,-1.238417
0.46951488,-0.28211805
0.8571469,-0.69339323
0.53124887,-0.29013145
-1.8828955,2.0495915
2.3994403,-2.197792
6.362175,-5.9922247
-0.97198623,1.1643242
0.29699966,-0.11521757
7.360856,-7.0066004
1.4570792,-1.2378044
9.32922,-8.96867
2.1707776,-1.9538801
-0.97208965,1.1411979
0.38211733,-0.16047195
7.5528092,-7.3743887
-2.328126,2.5110488
0.32833636,-0.12993675
-1.0703425,1.270603
10.83024,-10.496605
0.8506777,-0.65034336
0.7759919,-0.5996503
-1.4376094,1.6319056
-0.41008827,0.6033047
0.8548235,-0.6497844
-1.6012725,1.7546102
-1.2707682,1.4868541
-1.1165197,1.3229599
-0.088511616,0.2817651
-2.6581748,2.868999
2.7940598,-2.5897257
1.2356665,-1.0360632
8.560313,-8.1853695
5.9554915,-5.6118846
6.831011,-6.504736
0.679375,-0.48591858
0.1187687,0.06235501
9.461663,-8.976675
9.48027,-9.147997
8.415958,-8.106475
-1.0563631,1.2353921
1.3538367,-1.1508818
0.9334764,-0.7295228
10.712054,-10.245517
6.7902575,-6.4778576
10.535026,-10.153909
5.5099573,-5.126723
0.34527683,-0.09845812
0.8230766,-0.6176834
1.7739805,-1.6270032
0.1693762,0.05387123
11.572488,-11.375143
5.076978,-4.948903
1.5232666,-1.2666322
0.121233284,0.07744896
9.844082,-9.596998
0.42535248,-0.21687445
1.7584718,-1.5733447
-0.46468207,0.6514327
6.318321,-5.982127
5.2980747,-5.0794954
1.4404112,-1.2423466
-0.052615523,0.26877725
2.1769528,-1.9671723
0.6579725,-0.45798266
1.7911732,-1.5828393
1.5979427,-1.4057703
7.836217,-7.5106974
0.72042793,-0.5450586
0.2551219,-0.056386113
0.6240479,-0.45617047
-1.4920177,1.7111967
7.7188582,-7.3026114
0.50450873,-0.31609327
5.3264613,-5.1350965
2.0250738,-1.7702018
-1.0548484,1.2310215
-0.26145077,0.4782634
-0.11985162,0.30896956
7.12241,-6.78817
9.011578,-8.820114
1.3392422,-1.1301298
1.3691677,-1.1570823
11.807442,-11.44035
0.76761955,-0.53998613
12.081795,-11.750108
5.2371883,-4.93946
0.06502101,0.13394159
8.614015,-8.27787
2.543134,-2.3476224
-1.0147815,1.1976774
-0.014773905,0.19035569
7.9708424,-7.6194954
1.4827777,-1.2530195
1.6412753,-1.4535984
2.339057,-2.174019
11.857319,-11.470274
1.7268946,-1.5540797
-1.814992,2.0442
0.58627766,-0.40568066
0.3007992,-0.102327734
0.9166845,-0.7063826
4.0678296,-3.8368406
1.9504262,-1.7077894
1.3952842,-1.2004447
2.975867,-2.7547913
6.502505,-6.122832
10.03134,-9.803915
1.8864477,-1.6467847
9.938197,-9.588206
-0.026120603,0.2030299
8.335031,-8.012624
-2.600663,2.7704449
0.08812633,0.094339885
2.3357837,-2.1432095
0.6280618,-0.45027864
0.1996834,-0.02861157
1.5041809,-1.2973572
2.3206758,-2.0891173
7.897604,-7.6055756
0.39665872,-0.20042351
5.3579564,-5.0581636
0.90344834,-0.6689746
5.4498363,-5.1828585
9.480302,-9.106676
1.1725168,-0.968008
5.1966076,-5.020973
10.802345,-10.563773
-0.51021117,0.67770755
6.3890767,-6.1933017
12.668427,-12.2543745
3.6988893,-3.490686
7.2369356,-6.8879404
12.3279915,-11.964897
2.1176238,-1.9604757
0.07722828,0.110406704
1.5191886,-1.2877407
6.0185604,-5.7331505
2.031811,-1.7967765
2.6340277,-2.463089
6.3735743,-6.1799955
-0.39820474,0.6176724
0.2587512,-0.07432735
0.36382782,-0.18742797
-1.2622719,1.477514
-0.01703006,0.18534973
1.1936312,-0.9555261
7.7190676,-7.3481617
4.031108,-3.71909
1.0180316,-0.82098675
-0.2811967,0.46001416
2.2190123,-1.9725857
1.4966191,-1.3405287
8.574023,-8.257484
1.7846819,-1.5933983
9.370496,-8.993475
5.4058394,-5.1039176
0.55482125,-0.34682488
9.990673,-9.560839
0.9872017,-0.7599025
-1.7680454,1.982367
7.365327,-6.9744105
0.8350563,-0.6621256
9.139771,-8.745011
-0.1814906,0.37880623
9.151326,-8.688656
-2.2767565,2.4985886
10.566965,-10.352595
1.8145715,-1.600832
-2.0825424,2.2747078
2.8179593,-2.5744567
-0.05578482,0.28984568
0.36507282,-0.17794695
2.2549417,-2.0487044
7.609722,-7.235783
0.9119607,-0.7062484
-0.3442983,0.5550584
7.5012026,-7.3507843
8.646068,-8.306001
-2.3454142,2.5449152
1.336568,-1.1146266
13.023018,-12.515315
5.5272746,-5.1965246
1.9961001,-1.7774006
-1.2435236,1.4387224
-0.11888087,0.32853773
-2.1302578,2.3004987
9.341685,-9.014116
1.5223933,-1.328114
5.2854567,-5.0298824
7.758361,-7.5228615
2.580113,-2.285159
-1.1077828,1.2677315
-1.1506333,1.3492806
-1.2750554,1.47031
7.6144648,-7.26149
1.9537523,-1.7784207
-0.8397572,1.0480438
5.820442,-5.5536947
3.9075375,-3.733857
8.31981,-8.081091
5.6943693,-5.3755593
2.8605266,-2.6488492
0.5592947,-0.25754404
0.94770694,-0.75421244
0.4964054,-0.28706345
6.73468,-6.3641844
0.47522044,-0.27610826
0.9456326,-0.74827594
2.5025086,-2.3453755
-0.94510216,1.1741589
-0.4121461,0.6254852
-0.09385863,0.2943167
8.395401,-8.035724
0.46880186,-0.2827162
8.38688,-8.038368
-2.5461538,2.7883425
7.584705,-7.2642384
0.382726,-0.19721049
5.217248,-4.94473
-0.28630465,0.4577207
0.60762477,-0.40050644
-0.62761366,0.80387366
2.9313722,-2.7283313
4.268655,-4.0571113
0.8315837,-0.6138396
1.3823036,-1.1582389
2.0124478,-1.7582246
6.0944805,-5.8002696
0.33176112,-0.1598977
2.3492484,-2.2043695
1.4201722,-1.2233214
-0.4831168,0.6669395
1.5000243,-1.317956
0.03976301,0.15768915
-0.25653616,0.4491502
6.8124857,-6.5626087
1.7858211,-1.5246603
0.5967126,-0.41642392
0.80546886,-0.5947798
0.41689113,-0.2485719
0.5123267,-0.30319694
0.91119385,-0.701719
-1.8946598,2.064189
5.479074,-5.198345
1.5675577,-1.39827
-1.7094994,1.8943653
0.29476124,-0.11032876
0.6870563,-0.45426318
1.0468841,-0.881439
-2.4082208,2.6220713
8.049369,-7.809838
2.144177,-1.9456348
0.034296483,0.16302441
0.5718485,-0.3815292
9.322302,-9.029731
0.3872713,-0.2037946
-0.40981275,0.61058223
0.9992924,-0.818484
2.024503,-1.8318291
0.21266192,-0.008585513
9.158019,-8.841923
0.348342,-0.16399035
0.7159968,-0.5350903
8.359687,-8.083957
-0.45241365,0.64274865
-1.3488637,1.5960693
7.3953714,-6.9857364
1.6942624,-1.4943347
1.3297819,-1.1068996
4.946925,-4.6583886
-0.40665588,0.61493313
1.5428038,-1.3575412
1.518281,-1.2986941
2.1940887,-1.9854547
12.978117,-12.611759
1.4811722,-1.2812929
7.025683,-6.704051
0.89809006,-0.69574356
0.6141108,-0.4130677
3.8517327,-3.664937
-1.3453987,1.5506117
4.2979536,-4.088313
6.2811866,-5.9757338
-1.6265738,1.7817633
-2.1274076,2.3004467
0.18920225,0.011518076
-1.1112964,1.3325262
0.88885915,-0.7017657
5.948599,-5.687465
5.09903,-4.86008
0.11812568,0.090028346
0.7668665,-0.5550903
1.3896024,-1.1784643
-0.013251282,0.18549362
-0.6966184,0.9081519
0.32933295,-0.14409293
0.4569382,-0.1993747
9.283588,-9.025364
0.81899965,-0.6076791
14.011957,-13.586741
1.9821322,-1.7598761
0.79346335,-0.5763271
-2.3294916,2.4960978
1.5571442,-1.3477702
-0.041207314,0.22538292
-3.5501366,3.8374958
1.48382,-1.3054118
10.841192,-10.526644
0.45052353,-0.28490573
1.6593806,-1.4322674
3.3019807,-3.092739
8.065191,-7.7175436
-1.1682409,1.3635423
11.439374,-11.17388
1.786352,-1.5404204
-3.5588531,3.7276914
10.228477,-9.998938
7.599983,-7.29253
-1.2213528,1.4138975
14.431872,-14.016866
0.39807683,-0.21541566
1.878296,-1.6155499
0.36394635,-0.13732259
1.628356,-1.4462107
3.0614367,-2.7692323
1.3718777,-1.1845107
0.99395424,-0.79417694
-1.6864336,1.9155684
-1.1951089,1.3640105
6.1546106,-5.8039155
-0.000408113,0.20228973
0.19696558,0.014374517
10.492178,-10.124989
-2.334572,2.5234115
4.528519,-4.337224
0.69367284,-0.47590682
8.955835,-8.570039
-1.0239418,1.2205051
0.45712915,-0.26533726
1.2461774,-1.0415214
3.0908146,-2.9129014
0.6991934,-0.4961952
-0.13862306,0.32490158
5.0120134,-4.6518726
0.56034815,-0.38131475
1.3093041,-1.085368
0.044637598,0.15018037
6.872425,-6.617561
1.3310007,-1.1625957
0.79770315,-0.58870256
0.37417206,-0.15623663
1.482965,-1.2923827
1.3919432,-1.19799
1.2127929,-1.005222
-1.8781865,2.1047058
-1.1802846,1.3728455
-0.4413606,0.6220363
0.94073313,-0.728559
-0.24878612,0.42786068
8.187881,-7.6940384
0.13692874,0.09215397
6.5319033,-6.2819757
9.561682,-9.301832
-0.51595396,0.7049279
0.73489815,-0.52124745
0.17166293,0.040136024
6.3130784,-5.9529037
2.1683,-1.9571013
1.2837873,-1.0738072
3.370118,-3.3108168
1.658334,-1.4385921
0.062441856,0.15676588
1.7780113,-1.5964055
0.93394375,-0.74954116
0.92519474,-0.7478695
8.436694,-8.02337
4.0755854,-3.861755
12.117338,-11.807689
11.441397,-11.05401
13.652302,-13.392715
1.9126,-1.6621089
7.0550995,-6.8051705
4.264124,-4.1060314
-0.057958007,0.2490587
2.5079615,-2.277496
6.040431,-5.722376
8.651067,-8.357199
-1.7307714,1.9028747
7.0536137,-6.665086
-0.04872912,0.2516068
1.7633028,-1.5554467
4.0277905,-3.827585
5.8921876,-5.4825726
0.63706046,-0.46132174
8.993261,-8.684235
-0.13312995,0.29637462
1.3958907,-1.2229054
1.3196845,-1.1084416
2.530806,-2.2574995
7.073576,-6.7260356
1.2473587,-1.0162785
1.6370072,-1.463003
0.78357524,-0.5848126
-1.8835206,2.08896
1.1005813,-0.8899589
-0.2056675,0.40186253
2.4686928,-2.2897573
1.1889905,-0.91172624
1.9923208,-1.8011577
2.1152697,-1.9214518
-0.2137276,0.40638933
0.5872787,-0.41635847
8.910715,-8.593304
2.1268606,-1.8628819
5.780527,-5.4780865
-0.17815948,0.35899246
10.944763,-10.548298
6.1626177,-5.758985
2.6456199,-2.4072235
1.1028109,-0.91367435
6.7357426,-6.407012
0.6937869,-0.4712605
2.4135678,-2.1648507
0.12998337,0.06271881
10.412618,-10.129793
0.3244576,-0.1309157
7.96291,-7.6859202
0.13568762,0.010662513
-2.233151,2.4589748
-0.20330998,0.38895422
0.46191403,-0.2553323
2.8853996,-2.6919549
4.1532,-3.9445112
1.5385054,-1.3172503
7.9938602,-7.701001
0.94606525,-0.7506654
-0.5094072,0.6915227
-0.98878324,1.2057631
7.642866,-7.2670054
4.7433662,-4.4753623
8.240605,-7.8661795
1.3234084,-1.1447126
0.5808981,-0.35329026
2.5989351,-2.3284786
1.5713376,-1.3404281
7.0129337,-6.685174
1.1126825,-0.90572315
1.3503243,-1.1464026
-1.8306444,2.024625
0.02062434,0.17143318
0.52453125,-0.33194163
1.0308795,-0.8215522
1.040675,-0.8293756
0.7376066,-0.5415872
1.0631943,-0.8407171
-1.7563441,1.9907717
-2.0311625,2.251293
1.008589,-0.82306224
12.536678,-12.24629
1.286807,-1.0653805
0.7902055,-0.58963615
0.05620154,0.12387481
8.312308,-7.9832754
-3.08496,3.2819078
6.3368025,-6.0634212
0.88776195,-0.7027837
0.75592124,-0.5609757
2.2282872,-2.0274377
-1.107115,1.3046938
0.10671461,0.056038536
12.076067,-11.840002
0.391994,-0.16457164
1.6064187,-1.407815
-0.32896537,0.5175541
0.28998616,-0.11427848
11.43331,-11.171492
10.379644,-10.087782
0.29503673,-0.095816106
-1.6548114,1.8490391
0.23225164,-0.0490897
11.675333,-11.331519
10.749332,-10.294087
1.1767708,-0.96428967
1.0749396,-0.9115267
3.2003021,-2.9083753
5.480465,-5.196649
1.6260743,-1.4004366
1.1464182,-0.97416973
-1.2933509,1.4882674
9.156895,-8.684702
12.568085,-12.2544
8.394918,-8.192012
8.618694,-8.220343
-2.650809,2.840174
-2.2705228,2.466873
-1.5282516,1.6975312
-0.7508327,0.93739444
3.5873735,-3.2775333
11.050881,-10.637411
8.991326,-8.552702
8.835186,-8.615551
12.686007,-12.28725
-1.747727,1.940778
8.298493,-8.027864
6.2174063,-5.881131
0.7289165,-0.51325065
0.2437951,-0.021641016
-0.13637722,0.33719334
0.9350627,-0.709167
1.0349903,-0.8326961
-1.9107271,2.1445103
9.3827715,-9.06245
2.6148863,-2.381157
1.0076306,-0.79839796
-1.2426137,1.449208
-0.62711227,0.86422795
6.9871993,-6.665408
-0.11614829,0.26379174
0.5644335,-0.39794105
1.2123672,-0.9788066
1.3830233,-1.19262
0.14092202,0.05666721
0.22139409,-0.008597523
-1.3614581,1.5958035
-0.5145819,0.69029075
5.0080843,-4.7210894
-1.4058806,1.6378975
0.7781297,-0.5634203
0.20223665,0.04002359
1.836343,-1.6420076
4.3953104,-4.0942698
0.091346085,0.07300483
-1.3798361,1.5545616
0.07479423,0.13443309
0.72107893,-0.52924895
-0.028217167,0.26061547
9.137306,-8.769849
0.5203758,-0.29267055
1.0315906,-0.8433587
5.7850814,-5.368511
1.6000359,-1.4195613
-1.2322986,1.4551246
10.753165,-10.35111
0.6847847,-0.475765
1.6374726,-1.4242305
8.230984,-7.9857225
0.106652915,0.08471665
5.84824,-5.5368404
0.96538913,-0.7478248
12.402797,-11.859827
